CUI_1,STR_1,CUI_2,STR_2,SCORE
C0018852,HEAVY CHAIN DISEASE,C0238239,LIGHT CHAIN DISEASE,0.6492376923561096
C0018852,HEAVY CHAIN DISEASE,C0268381,"AMYLOIDOSIS, PRIMARY",0.5656387209892273
C0018852,HEAVY CHAIN DISEASE,C0017923,GLYCOGEN STORAGE DISEASE TYPE IV,0.5293515920639038
C0018852,HEAVY CHAIN DISEASE,C0085110,"IMMUNODEFICIENCY, SEVERE COMBINED",0.5253770351409912
C0018852,HEAVY CHAIN DISEASE,C0024419,"MACROGLOBULINEMIA, WALDENSTROM",0.5244460701942444
C0018854,IGG HEAVY CHAIN DISEASE,C0242310,IGM HEAVY CHAIN DISEASE,0.7947273254394531
C0018854,IGG HEAVY CHAIN DISEASE,C0024419,"MACROGLOBULINEMIA, WALDENSTROM",0.5533972978591919
C0018854,IGG HEAVY CHAIN DISEASE,C0023443,"RETICULOENDOTHELIOSIS, LEUKEMIC",0.5364564061164856
C0018854,IGG HEAVY CHAIN DISEASE,C0238239,LIGHT CHAIN DISEASE,0.5224119424819946
C0018854,IGG HEAVY CHAIN DISEASE,C0019623,"HISTIOCYTOSIS, MALIGNANT",0.5069735646247864
C0018854,IGG HEAVY CHAIN DISEASE,C0023434,"LEUKEMIA, LYMPHOCYTIC, CHRONIC",0.5056590437889099
C0018889,HELMINTHIASIS,C0162576,ANISAKIASIS,0.6415546536445618
C0018889,HELMINTHIASIS,C0038463,STRONGYLOIDIASIS,0.6357765197753906
C0018889,HELMINTHIASIS,C0003950,ASCARIASIS,0.6333183646202087
C0018889,HELMINTHIASIS,C0019911,HOOKWORM DISEASE,0.6321305632591248
C0018889,HELMINTHIASIS,C0040948,TRICHOSTRONGYLIASIS,0.6293089389801025
C0018889,HELMINTHIASIS,C0030424,PARAGONIMIASIS,0.6059390306472778
C0018920,"HEMANGIOMA, CAVERNOUS",C0238246,"LIVER, HEMANGIOMA",0.6925584077835083
C0018920,"HEMANGIOMA, CAVERNOUS",C0205828,"LYMPHANGIOMA, CAVERNOUS",0.573405385017395
C0018920,"HEMANGIOMA, CAVERNOUS",C0238045,CAROTID ARTERY-CAVERNOUS SINUS FISTULA,0.5373637080192566
C0018920,"HEMANGIOMA, CAVERNOUS",C0038505,STURGE-WEBER DISEASE,0.5188097357749939
C0018920,"HEMANGIOMA, CAVERNOUS",C0221025,HEMANGIOMA-THROMBOCYTOPENIA SYNDROME,0.4954019784927368
C0018920,"HEMANGIOMA, CAVERNOUS",C0238467,"TONGUE, LIPOMA",0.4802846908569336
C0018920,"HEMANGIOMA, CAVERNOUS",C0042384,"Vasculitis, nonspecific",0.46850863099098206
C0018962,HEMATOSALPINX,C0034220,PYOSALPINX,0.5999612808227539
C0018962,HEMATOSALPINX,C0041343,"ABSCESS, TUBO-OVARIAN",0.5669173002243042
C0018962,HEMATOSALPINX,C0238122,"FALLOPIAN TUBE, CARCINOMA",0.5275090932846069
C0018962,HEMATOSALPINX,C0041321,"TUBERCULOSIS, MILIARY",0.5243018269538879
C0018962,HEMATOSALPINX,C0011119,DECOMPRESSION SICKNESS,0.46778377890586853
C0018962,HEMATOSALPINX,C0162871,"ANEURYSM, AORTA, ABDOMINAL",0.452719122171402
C0018962,HEMATOSALPINX,C0014867,"ESOPHAGUS, VARIX",0.4505343437194824
C0019021,HEMOGLOBIN C DISEASE,C0221020,THALASSEMIA-HEMOGLOBIN C DISEASE,0.7655226588249207
C0019021,HEMOGLOBIN C DISEASE,C3161174,HEMOGLOBIN H DISEASE,0.6517651081085205
C0019021,HEMOGLOBIN C DISEASE,C0019034,SICKLE CELL-HEMOGLOBIN C DISEASE,0.6443705558776855
C0019021,HEMOGLOBIN C DISEASE,C0024790,"HEMOGLOBINURIA, PAROXYSMAL, NOCTURNAL",0.6194836497306824
C0019021,HEMOGLOBIN C DISEASE,C0238159,HEMOGLOBIN E DISEASE,0.6130186319351196
C0019021,HEMOGLOBIN C DISEASE,C0340968,"ANEMIA, HEMOLYTIC, PYRUVATE KINASE DEFICIENCY",0.5801842212677002
C0019034,SICKLE CELL-HEMOGLOBIN C DISEASE,C0238305,"NEPHROPATHY, SICKLE CELL",0.7154132127761841
C0019034,SICKLE CELL-HEMOGLOBIN C DISEASE,C0238425,SICKLE CELL CRISIS,0.7062839269638062
C0019034,SICKLE CELL-HEMOGLOBIN C DISEASE,C2242796,SICKLE CELL THALASSEMIA DISEASE,0.7018477916717529
C0019034,SICKLE CELL-HEMOGLOBIN C DISEASE,C0037889,"ANEMIA, HEMOLYTIC, HEREDITARY SPHEROCYTIC",0.5153085589408875
C0019034,SICKLE CELL-HEMOGLOBIN C DISEASE,C0221030,HYPERVISCOSITY SYNDROME,0.49469879269599915
C0019061,HEMOLYTIC-UREMIC SYNDROME,C0034155,"PURPURA, THROMBOCYTOPENIC, THROMBOTIC",0.6355998516082764
C0019061,HEMOLYTIC-UREMIC SYNDROME,C0221021,"ANEMIA, HEMOLYTIC, MICROANGIOPATHIC",0.6332956552505493
C0019061,HEMOLYTIC-UREMIC SYNDROME,C0034152,HENOCH-SCHOENLEIN PURPURA,0.6072297692298889
C0019061,HEMOLYTIC-UREMIC SYNDROME,C0403529,GOODPASTURE SYNDROME,0.6034573912620544
C0019061,HEMOLYTIC-UREMIC SYNDROME,C3495801,"GRANULOMATOSIS, WEGENER",0.5819921493530273
C0019061,HEMOLYTIC-UREMIC SYNDROME,C0398650,"PURPURA, THROMBOCYTOPENIC, IDIOPATHIC",0.5796945095062256
C0019061,HEMOLYTIC-UREMIC SYNDROME,C0221025,HEMANGIOMA-THROMBOCYTOPENIA SYNDROME,0.5636983513832092
C0019065,"MESENTERY, HEMORRHAGE",C0031154,PERITONITIS,0.5583637356758118
C0019065,"MESENTERY, HEMORRHAGE",C0035317,"RETINA, HEMORRHAGE",0.5242354273796082
C0019065,"MESENTERY, HEMORRHAGE",C0012739,DISSEMINATED INTRAVASCULAR COAGULATION,0.5182335376739502
C0019065,"MESENTERY, HEMORRHAGE",C0014013,"EMPYEMA, THORACIC",0.4937341809272766
C0019065,"MESENTERY, HEMORRHAGE",C0221021,"ANEMIA, HEMOLYTIC, MICROANGIOPATHIC",0.46241387724876404
C0019065,"MESENTERY, HEMORRHAGE",C0237962,"ABSCESS, RETROPERITONEAL",0.46156516671180725
C0019069,FACTOR VIII DEFICIENCY,C0015519,FACTOR X DEFICIENCY,0.6938536167144775
C0019069,FACTOR VIII DEFICIENCY,C0015523,FACTOR XI DEFICIENCY,0.6664404273033142
C0019069,FACTOR VIII DEFICIENCY,C0042974,VON WILLEBRAND DISEASE,0.6642984747886658
C0019069,FACTOR VIII DEFICIENCY,C0015530,"FACTOR XIII DEFICIENCY, CONGENITAL",0.618015468120575
C0019069,FACTOR VIII DEFICIENCY,C0015526,FACTOR XII DEFICIENCY,0.6137629747390747
C0019097,"HEMORRHAGIC FEVER, ARGENTINIAN",C0035613,RIFT VALLEY FEVER,0.48929116129875183
C0019097,"HEMORRHAGIC FEVER, ARGENTINIAN",C0023092,LASSA FEVER,0.48683956265449524
C0019097,"HEMORRHAGIC FEVER, ARGENTINIAN",C0024788,MARBURG VIRUS DISEASE,0.4752582013607025
C0019097,"HEMORRHAGIC FEVER, ARGENTINIAN",C0018572,HAND-FOOT-AND-MOUTH DISEASE,0.4670543372631073
C0019097,"HEMORRHAGIC FEVER, ARGENTINIAN",C0030372,PHLEBOTOMUS FEVER,0.4614503085613251
C0019097,"HEMORRHAGIC FEVER, ARGENTINIAN",C0043395,YELLOW FEVER,0.4498457908630371
C0019097,"HEMORRHAGIC FEVER, ARGENTINIAN",C0015231,EXANTHEM SUBITUM,0.44863036274909973
C0019099,"HEMORRHAGIC FEVER, CRIMEAN-CONGO",C0035613,RIFT VALLEY FEVER,0.6101980209350586
C0019099,"HEMORRHAGIC FEVER, CRIMEAN-CONGO",C0043124,WEST NILE FEVER,0.5733633041381836
C0019099,"HEMORRHAGIC FEVER, CRIMEAN-CONGO",C0019101,"HEMORRHAGIC FEVER, EPIDEMIC",0.5525222420692444
C0019099,"HEMORRHAGIC FEVER, CRIMEAN-CONGO",C0009400,COLORADO TICK FEVER,0.5481734275817871
C0019099,"HEMORRHAGIC FEVER, CRIMEAN-CONGO",C0035021,RELAPSING FEVER,0.5358954668045044
C0019099,"HEMORRHAGIC FEVER, CRIMEAN-CONGO",C0153065,"ENCEPHALITIS, EASTERN EQUINE",0.535854160785675
C0019099,"HEMORRHAGIC FEVER, CRIMEAN-CONGO",C0043395,YELLOW FEVER,0.5320667028427124
C0019100,DENGUE HEMORRHAGIC FEVER,C0043124,WEST NILE FEVER,0.6004763841629028
C0019100,DENGUE HEMORRHAGIC FEVER,C0153065,"ENCEPHALITIS, EASTERN EQUINE",0.5795327425003052
C0019100,DENGUE HEMORRHAGIC FEVER,C0043395,YELLOW FEVER,0.5710570812225342
C0019100,DENGUE HEMORRHAGIC FEVER,C0014057,"ENCEPHALITIS, JAPANESE B",0.5687304735183716
C0019100,DENGUE HEMORRHAGIC FEVER,C0019101,"HEMORRHAGIC FEVER, EPIDEMIC",0.5484757423400879
C0019100,DENGUE HEMORRHAGIC FEVER,C0035613,RIFT VALLEY FEVER,0.5266847610473633
C0019101,"HEMORRHAGIC FEVER, EPIDEMIC",C0242994,HANTAVIRUS INFECTION,0.7870582938194275
C0019101,"HEMORRHAGIC FEVER, EPIDEMIC",C0035613,RIFT VALLEY FEVER,0.6384533643722534
C0019101,"HEMORRHAGIC FEVER, EPIDEMIC",C0030372,PHLEBOTOMUS FEVER,0.576605498790741
C0019101,"HEMORRHAGIC FEVER, EPIDEMIC",C0023092,LASSA FEVER,0.5719899535179138
C0019101,"HEMORRHAGIC FEVER, EPIDEMIC",C0043395,YELLOW FEVER,0.5569669008255005
C0019101,"HEMORRHAGIC FEVER, EPIDEMIC",C0024266,"CHORIOMENINGITIS, LYMPHOCYTIC",0.5557486414909363
C0019101,"HEMORRHAGIC FEVER, EPIDEMIC",C0153065,"ENCEPHALITIS, EASTERN EQUINE",0.553226888179779
C0019112,HEMORRHOIDS,C0042384,"Vasculitis, nonspecific",0.509682834148407
C0019112,HEMORRHOIDS,C1510431,SUPERFICIAL THROMBOPHLEBITIS,0.4993238151073456
C0019112,HEMORRHOIDS,C0149871,DEEP VEIN THROMBOSIS,0.48690444231033325
C0019112,HEMORRHOIDS,C0002994,ANGIONEUROTIC EDEMA,0.4724951982498169
C0019112,HEMORRHOIDS,C0007642,CELLULITIS,0.4607654809951782
C0019112,HEMORRHOIDS,C0238154,"HEMATOMA, EPIDURAL, INTRACRANIAL",0.4535571038722992
C0019112,HEMORRHOIDS,C0008522,"CHOROID, HEMORRHAGE",0.4527967572212219
C0019187,"HEPATITIS, ALCOHOLIC",C0520463,"HEPATITIS, CHRONIC ACTIVE",0.6008883118629456
C0019187,"HEPATITIS, ALCOHOLIC",C0019196,"HEPATITIS, NON-A, NON-B",0.5810508728027344
C0019187,"HEPATITIS, ALCOHOLIC",C0160390,LIVER INJURY,0.5737630128860474
C0019187,"HEPATITIS, ALCOHOLIC",C0149519,"HEPATITIS, CHRONIC PERSISTENT",0.5603112578392029
C0019187,"HEPATITIS, ALCOHOLIC",C0566602,"CHOLANGITIS, PRIMARY SCLEROSING",0.5457025170326233
C0019196,"HEPATITIS, NON-A, NON-B",C0149519,"HEPATITIS, CHRONIC PERSISTENT",0.5880254507064819
C0019196,"HEPATITIS, NON-A, NON-B",C0520463,"HEPATITIS, CHRONIC ACTIVE",0.5757327079772949
C0019196,"HEPATITIS, NON-A, NON-B",C0031154,PERITONITIS,0.5195706486701965
C0019196,"HEPATITIS, NON-A, NON-B",C0276609,"HEPATITIS, ACUTE TYPE B",0.5065343379974365
C0019196,"HEPATITIS, NON-A, NON-B",C0010823,CYTOMEGALIC INCLUSION DISEASE,0.47553780674934387
C0019202,WILSON DISEASE,C0033847,PSEUDOXANTHOMA ELASTICUM,0.6049151420593262
C0019202,WILSON DISEASE,C0023264,"ENCEPHALOMYELOPATHY, NECROTIZING, SUBACUTE",0.5992841720581055
C0019202,WILSON DISEASE,C0009714,CONGENITAL HEPATIC FIBROSIS,0.5655626654624939
C0019202,WILSON DISEASE,C0016719,"ATAXIA, FRIEDREICH",0.5557281374931335
C0019202,WILSON DISEASE,C0034960,REFSUM DISEASE,0.5549294352531433
C0019202,WILSON DISEASE,C0221036,ACRODERMATITIS ENTEROPATHICA,0.5546225309371948
C0019202,WILSON DISEASE,C0004135,"ATAXIA, TELANGIECTASIA",0.5474541783332825
C0019212,HEPATORENAL SYNDROME,C0015624,FANCONI SYNDROME,0.5776746273040771
C0019212,HEPATORENAL SYNDROME,C0022661,"KIDNEY, FAILURE, CHRONIC",0.5635217428207397
C0019212,HEPATORENAL SYNDROME,C0149939,"NEPHROPATHY, OBSTRUCTIVE",0.5471158027648926
C0019212,HEPATORENAL SYNDROME,C0027726,NEPHROTIC SYNDROME,0.5360963344573975
C0019212,HEPATORENAL SYNDROME,C0020501,PRIMARY HYPEROXALURIA,0.5350809693336487
C0019212,HEPATORENAL SYNDROME,C0022681,MEDULLARY SPONGE KIDNEY,0.5164029002189636
C0019212,HEPATORENAL SYNDROME,C0022660,"KIDNEY, FAILURE, ACUTE",0.5130574107170105
C0019243,"ANGIONEUROTIC EDEMA, HEREDITARY",C0033847,PSEUDOXANTHOMA ELASTICUM,0.6575924158096313
C0019243,"ANGIONEUROTIC EDEMA, HEREDITARY",C0039445,"TELANGIECTASIA, HEREDITARY HEMORRHAGIC",0.6260411143302917
C0019243,"ANGIONEUROTIC EDEMA, HEREDITARY",C0151436,"ANGIITIS, HYPERSENSITIVITY",0.5819445848464966
C0019243,"ANGIONEUROTIC EDEMA, HEREDITARY",C0013720,EHLERS-DANLOS SYNDROME,0.5750512480735779
C0019243,"ANGIONEUROTIC EDEMA, HEREDITARY",C0301928,AUTOERYTHROCYTE SENSITIZATION SYNDROME,0.5667192935943604
C0019243,"ANGIONEUROTIC EDEMA, HEREDITARY",C0011633,DERMATOMYOSITIS,0.560440182685852
C0019287,"HERNIA, EPIGASTRIC",C0237962,"ABSCESS, RETROPERITONEAL",0.573784589767456
C0019287,"HERNIA, EPIGASTRIC",C0034888,"RECTUM, PROLAPSE",0.502089262008667
C0019287,"HERNIA, EPIGASTRIC",C0038565,"ABSCESS, SUBPHRENIC",0.4901103675365448
C0019287,"HERNIA, EPIGASTRIC",C0205792,ENTEROCELE,0.48026108741760254
C0019287,"HERNIA, EPIGASTRIC",C0019294,INGUINAL HERNIA,0.4645857512950897
C0019287,"HERNIA, EPIGASTRIC",C0238334,"PANCREAS, ABSCESS",0.45105788111686707
C0019287,"HERNIA, EPIGASTRIC",C0272412,"SPLEEN, ABSCESS",0.4427735507488251
C0019288,"HERNIA, FEMORAL",C0019294,INGUINAL HERNIA,0.7437034845352173
C0019288,"HERNIA, FEMORAL",C0205792,ENTEROCELE,0.6502783894538879
C0019288,"HERNIA, FEMORAL",C0019310,"HERNIA, OBTURATOR",0.6056081652641296
C0019288,"HERNIA, FEMORAL",C0149771,RECTOCELE,0.549898087978363
C0019288,"HERNIA, FEMORAL",C3489393,HIATUS HERNIA,0.5463258624076843
C0019288,"HERNIA, FEMORAL",C0030446,"ILEUS, ADYNAMIC",0.4924545884132385
C0019294,INGUINAL HERNIA,C0205792,ENTEROCELE,0.6124981641769409
C0019294,INGUINAL HERNIA,C0149771,RECTOCELE,0.5633790493011475
C0019294,INGUINAL HERNIA,C0149955,"PANCREAS, ANNULAR",0.5496925115585327
C0019294,INGUINAL HERNIA,C0266174,"DUODENUM, ATRESIA",0.5484510660171509
C0019294,INGUINAL HERNIA,C0019310,"HERNIA, OBTURATOR",0.5475208759307861
C0019294,INGUINAL HERNIA,C0025037,MECKEL DIVERTICULUM,0.5409454107284546
C0019310,"HERNIA, OBTURATOR",C0205792,ENTEROCELE,0.6803356409072876
C0019310,"HERNIA, OBTURATOR",C0152443,"URETHRA, DIVERTICULUM",0.5845791697502136
C0019310,"HERNIA, OBTURATOR",C0030446,"ILEUS, ADYNAMIC",0.5676013231277466
C0019310,"HERNIA, OBTURATOR",C0030785,"PELVIS, ABSCESS",0.5519919395446777
C0019310,"HERNIA, OBTURATOR",C0038565,"ABSCESS, SUBPHRENIC",0.5458670258522034
C0019338,HERPANGINA,C0032238,"PLEURODYNIA, EPIDEMIC",0.6236146092414856
C0019338,HERPANGINA,C0001361,"TONSILLITIS, ACUTE",0.5247707366943359
C0019338,HERPANGINA,C0009765,"CONJUNCTIVITIS, HEMORRHAGIC, ACUTE",0.5044090151786804
C0019338,HERPANGINA,C0025007,MEASLES,0.4999634325504303
C0019338,HERPANGINA,C0035613,RIFT VALLEY FEVER,0.48912444710731506
C0019338,HERPANGINA,C0034362,Q FEVER,0.4848005771636963
C0019348,HERPES SIMPLEX,C0276226,"ENCEPHALITIS, HERPES",0.6093781590461731
C0019348,HERPES SIMPLEX,C0007642,CELLULITIS,0.5287812352180481
C0019348,HERPES SIMPLEX,C0018572,HAND-FOOT-AND-MOUTH DISEASE,0.5194777250289917
C0019348,HERPES SIMPLEX,C0238112,"ESOPHAGITIS, HERPES",0.5144017338752747
C0019348,HERPES SIMPLEX,C0038363,APHTHOUS STOMATITIS,0.5128277540206909
C0019360,HERPES ZOSTER,C0032371,POLIOMYELITIS,0.5631899237632751
C0019360,HERPES ZOSTER,C0014059,"ENCEPHALOMYELITIS, DISSEMINATED, ACUTE",0.5622408986091614
C0019360,HERPES ZOSTER,C0276226,"ENCEPHALITIS, HERPES",0.561564028263092
C0019360,HERPES ZOSTER,C0153065,"ENCEPHALITIS, EASTERN EQUINE",0.53178471326828
C0019360,HERPES ZOSTER,C3542501,"POLYNEURITIS, ACUTE IDIOPATHIC",0.5298883318901062
C0019360,HERPES ZOSTER,C0035613,RIFT VALLEY FEVER,0.5254279375076294
C0019562,VON HIPPEL-LINDAU DISEASE,C0022680,"KIDNEY, POLYCYSTIC DISEASE",0.5895333886146545
C0019562,VON HIPPEL-LINDAU DISEASE,C0041341,TUBEROUS SCLEROSIS,0.5889423489570618
C0019562,VON HIPPEL-LINDAU DISEASE,C0033847,PSEUDOXANTHOMA ELASTICUM,0.5843121409416199
C0019562,VON HIPPEL-LINDAU DISEASE,C0035335,RETINOBLASTOMA,0.5843086242675781
C0019562,VON HIPPEL-LINDAU DISEASE,C0039445,"TELANGIECTASIA, HEREDITARY HEMORRHAGIC",0.550208330154419
C0019569,HIRSCHSPRUNG DISEASE,C0266174,"DUODENUM, ATRESIA",0.5306612253189087
C0019569,HIRSCHSPRUNG DISEASE,C0031269,PEUTZ-JEGHERS SYNDROME,0.5202215909957886
C0019569,HIRSCHSPRUNG DISEASE,C0221210,"INTESTINE, MALROTATION",0.5163722038269043
C0019569,HIRSCHSPRUNG DISEASE,C0017075,GANGLIONEUROMA,0.5019937753677368
C0019569,HIRSCHSPRUNG DISEASE,C0024215,"LYMPHANGIECTASIA, INTESTINAL",0.49966147541999817
C0019569,HIRSCHSPRUNG DISEASE,C0022681,MEDULLARY SPONGE KIDNEY,0.49131476879119873
C0019569,HIRSCHSPRUNG DISEASE,C0014866,"ESOPHAGUS, STENOSIS",0.49080005288124084
C0019623,"HISTIOCYTOSIS, MALIGNANT",C0023443,"RETICULOENDOTHELIOSIS, LEUKEMIC",0.6231725811958313
C0019623,"HISTIOCYTOSIS, MALIGNANT",C0019829,HODGKINS DISEASE,0.6098974347114563
C0019623,"HISTIOCYTOSIS, MALIGNANT",C0020981,"LYMPHADENOPATHY, ANGIOIMMUNOBLASTIC, WITH DYSPROTEINEMIA",0.5890594124794006
C0019623,"HISTIOCYTOSIS, MALIGNANT",C0040100,THYMOMA,0.5828840136528015
C0019623,"HISTIOCYTOSIS, MALIGNANT",C0032463,"POLYCYTHEMIA, PRIMARY",0.5490155220031738
C0019623,"HISTIOCYTOSIS, MALIGNANT",C0023440,ERYTHROLEUKEMIA,0.5413272976875305
C0019623,"HISTIOCYTOSIS, MALIGNANT",C0494165,"LIVER CANCER, METASTATIC",0.5312889218330383
C0019829,HODGKINS DISEASE,C0020981,"LYMPHADENOPATHY, ANGIOIMMUNOBLASTIC, WITH DYSPROTEINEMIA",0.6445655226707458
C0019829,HODGKINS DISEASE,C0024419,"MACROGLOBULINEMIA, WALDENSTROM",0.5924148559570312
C0019829,HODGKINS DISEASE,C0040100,THYMOMA,0.5625031590461731
C0019829,HODGKINS DISEASE,C0023443,"RETICULOENDOTHELIOSIS, LEUKEMIC",0.5585448741912842
C0019829,HODGKINS DISEASE,C0024307,LYMPHOMATOID GRANULOMATOSIS,0.550370991230011
C0019829,HODGKINS DISEASE,C0221013,"MASTOCYTOSIS, SYSTEMIC",0.5043449401855469
C0019880,HOMOCYSTINURIA,C0031485,PHENYLKETONURIA,0.6142339706420898
C0019880,HOMOCYSTINURIA,C0034960,REFSUM DISEASE,0.5807310342788696
C0019880,HOMOCYSTINURIA,C0028860,OCULOCEREBRORENAL DYSTROPHY,0.5675578117370605
C0019880,HOMOCYSTINURIA,C0027126,MYOTONIA ATROPHICA,0.5530496835708618
C0019880,HOMOCYSTINURIA,C0009714,CONGENITAL HEPATIC FIBROSIS,0.5492896437644958
C0019880,HOMOCYSTINURIA,C0000744,ABETALIPOPROTEINEMIA,0.5457249879837036
C0019911,HOOKWORM DISEASE,C0162576,ANISAKIASIS,0.589181125164032
C0019911,HOOKWORM DISEASE,C0038463,STRONGYLOIDIASIS,0.5745278000831604
C0019911,HOOKWORM DISEASE,C0086227,ENTEROBIASIS,0.5539591908454895
C0019911,HOOKWORM DISEASE,C0004576,BABESIOSIS,0.553213894367218
C0019919,"HORDEOLUM, EXTERNAL",C0085690,"HORDEOLUM, INTERNAL",0.8548637628555298
C0019919,"HORDEOLUM, EXTERNAL",C0023968,LOIASIS,0.4669578969478607
C0019919,"HORDEOLUM, EXTERNAL",C0012602,DIROFILARIASIS,0.460389643907547
C0019919,"HORDEOLUM, EXTERNAL",C0206673,SYRINGOMA,0.4466708302497864
C0019919,"HORDEOLUM, EXTERNAL",C0007642,CELLULITIS,0.42562970519065857
C0019919,"HORDEOLUM, EXTERNAL",C0016089,MANSONELLIASIS OZZARDI,0.41682425141334534
C0019919,"HORDEOLUM, EXTERNAL",C0004690,BALANITIS,0.4159553050994873
C0019937,HORNER SYNDROME,C0038505,STURGE-WEBER DISEASE,0.6143834590911865
C0019937,HORNER SYNDROME,C0221060,MOEBIUS SYNDROME,0.5948207974433899
C0019937,HORNER SYNDROME,C0376175,BELL'S PALSY,0.5617868900299072
C0019937,HORNER SYNDROME,C0038994,GUSTATORY SWEATING SYNDROME,0.5463553071022034
C0019937,HORNER SYNDROME,C0206083,"MYELINOLYSIS, CENTRAL PONTINE",0.5347896218299866
C0019937,HORNER SYNDROME,C0040997,"NEURALGIA, TRIGEMINAL",0.5340675115585327
C0020179,"CHOREA, CHRONIC PROGRESSIVE HEREDITARY",C0028968,OLIVOPONTOCEREBELLAR DEGENERATION,0.6159054636955261
C0020179,"CHOREA, CHRONIC PROGRESSIVE HEREDITARY",C0023522,METACHROMATIC LEUKODYSTROPHY,0.5845290422439575
C0020179,"CHOREA, CHRONIC PROGRESSIVE HEREDITARY",C0023264,"ENCEPHALOMYELOPATHY, NECROTIZING, SUBACUTE",0.5829172730445862
C0020179,"CHOREA, CHRONIC PROGRESSIVE HEREDITARY",C0236642,PICK DISEASE,0.5723854303359985
C0020179,"CHOREA, CHRONIC PROGRESSIVE HEREDITARY",C0206307,"BRAIN, FAMILIAL SPONGY DEGENERATION",0.5658865571022034
C0020217,"MOLE, HYDATIDIFORM",C0022735,KLINEFELTER SYNDROME,0.47207561135292053
C0020217,"MOLE, HYDATIDIFORM",C0085132,MUCOPOLYSACCHARIDOSIS VII,0.46604907512664795
C0020217,"MOLE, HYDATIDIFORM",C0175702,"HYPERCALCEMIA, INFANTILE IDIOPATHIC",0.462943434715271
C0020217,"MOLE, HYDATIDIFORM",C0266295,"KIDNEY, HYPOPLASIA",0.4614899754524231
C0020217,"MOLE, HYDATIDIFORM",C0019069,FACTOR VIII DEFICIENCY,0.4538116157054901
C0020217,"MOLE, HYDATIDIFORM",C0206624,HEPATOBLASTOMA,0.4525161683559418
C0020224,HYDRAMNIOS,C0158940,"TACHYPNEA, TRANSIENT, NEWBORN",0.5494581460952759
C0020224,HYDRAMNIOS,C0032046,PLACENTA PREVIA,0.4501180350780487
C0020224,HYDRAMNIOS,C0009451,"HYDROCEPHALUS, COMMUNICATING",0.44991934299468994
C0020224,HYDRAMNIOS,C0549423,"HYDROCEPHALUS, OBSTRUCTIVE",0.4376354515552521
C0020241,HYDROA VACCINIFORME,C5574816,"LUPUS ERYTHEMATOSUS, DISCOID",0.6686370968818665
C0020241,HYDROA VACCINIFORME,C0022602,"KERATOSIS, ACTINIC",0.6595318913459778
C0020241,HYDROA VACCINIFORME,C0011608,"DERMATITIS, HERPETIFORMIS",0.6097343564033508
C0020241,HYDROA VACCINIFORME,C0030805,"PEMPHIGOID, BULLOUS",0.6059436202049255
C0020241,HYDROA VACCINIFORME,C0030491,PARAPSORIASIS,0.5939265489578247
C0020258,NORMAL PRESSURE HYDROCEPHALUS,C0549423,"HYDROCEPHALUS, OBSTRUCTIVE",0.6994749903678894
C0020258,NORMAL PRESSURE HYDROCEPHALUS,C0032372,"POLIOMYELITIS, PARALYTIC, BULBAR",0.48693954944610596
C0020258,NORMAL PRESSURE HYDROCEPHALUS,C0010964,DANDY WALKER SYNDROME,0.480774849653244
C0020258,NORMAL PRESSURE HYDROCEPHALUS,C0238434,SPINAL EPIDURAL ABSCESS,0.4658409655094147
C0020258,NORMAL PRESSURE HYDROCEPHALUS,C0238051,CEREBRAL VASCULITIS,0.46324673295021057
C0020258,NORMAL PRESSURE HYDROCEPHALUS,C0238156,"HEMATOMA, SUBDURAL, INTRACRANIAL",0.46063345670700073
C0020295,HYDRONEPHROSIS,C0521620,HYDROURETER,0.737857460975647
C0020295,HYDRONEPHROSIS,C0041956,"URETER, OBSTRUCTION",0.6219015717506409
C0020295,HYDRONEPHROSIS,C0022681,MEDULLARY SPONGE KIDNEY,0.6112657785415649
C0020295,HYDRONEPHROSIS,C0027709,NEPHROCALCINOSIS,0.5997686386108398
C0020295,HYDRONEPHROSIS,C0042580,"REFLUX, VESICOURETERAL",0.5676916837692261
C0020295,HYDRONEPHROSIS,C0149939,"NEPHROPATHY, OBSTRUCTIVE",0.5606197118759155
C0020295,HYDRONEPHROSIS,C3887590,"URETER, STRICTURE",0.5604135990142822
C0020302,"GLAUCOMA, INFANTILE",C0035344,RETINOPATHY OF PREMATURITY,0.6041756868362427
C0020302,"GLAUCOMA, INFANTILE",C0035335,RETINOBLASTOMA,0.5445999503135681
C0020302,"GLAUCOMA, INFANTILE",C0014866,"ESOPHAGUS, STENOSIS",0.5101673007011414
C0020302,"GLAUCOMA, INFANTILE",C0221061,OPTIC ATROPHY-ATAXIA SYNDROME,0.5001929402351379
C0020302,"GLAUCOMA, INFANTILE",C0206368,EXFOLIATION SYNDROME,0.49765440821647644
C0020445,HYPERLIPOPROTEINEMIA TYPE II,C0020481,HYPERLIPOPROTEINEMIA TYPE V,0.72801274061203
C0020445,HYPERLIPOPROTEINEMIA TYPE II,C0020479,HYPERLIPOPROTEINEMIA TYPE III,0.7139700651168823
C0020445,HYPERLIPOPROTEINEMIA TYPE II,C0020480,HYPERLIPOPROTEINEMIA TYPE IV,0.6926997900009155
C0020445,HYPERLIPOPROTEINEMIA TYPE II,C0023817,HYPERLIPOPROTEINEMIA TYPE I,0.5988551378250122
C0020445,HYPERLIPOPROTEINEMIA TYPE II,C0023195,LECITHIN CHOLESTEROL ACYLTRANSFERASE DEFICIENCY,0.5481156706809998
